number;name;address;dept;cp;ville;latitude;longitude;wgs84
9019;09019 - VICTOR MASSE;38 RUE VICTOR MASSE - 75009 PARIS;75;75009;PARIS;48.881149033952994;2.336681004295117;48.881149034, 2.3366810043
9020;09020 - TOUDOUZE CLAUZEL;FACE 27 RUE CLAUZEL - 75009 PARIS;75;75009;PARIS;48.879505265624786;2.337190639271711;48.8795052656, 2.33719063927
9014;09014 - FAUBOURG MONTMARTRE;55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS;75;75009;PARIS;48.875329723153264;2.340772662331439;48.8753297232, 2.34077266233
9017;09017 - TRUDAINE MARTYRS;01 RUE LALLIER - 75009 PARIS;75;75009;PARIS;48.88103214901626;2.340774412117837;48.881032149, 2.34077441212
9034;09034 - GODOT DE MAUROY;2 RUE GODOT DE MAUROY - 75009 PARIS;75;75009;PARIS;48.869956681574806;2.326599657113696;48.8699566816, 2.32659965711
9033;09033 - HAVRE CAUMARTIN;FACE 45 RUE CAUMARTIN - 75009 PARIS;75;75009;PARIS;48.872795019872605;2.328315742616178;48.8727950199, 2.32831574262
9010;09010 - CADET;1/3 RUE DE ROCHECHOUART - 75009 PARIS;75;75009;PARIS;48.876719895109;2.344393021853951;48.8767198951, 2.34439302185
9113;09113 - BLEUE;5 RUE BLEUE - 75009 PARIS;75;75009;PARIS;48.87582185503067;2.347303230302456;48.875821855, 2.3473032303
9016;09016 - MARTYRS CHORON;24 RUE DE CHORON - 75009 PARIS;75;75009;PARIS;48.877770695346776;2.339784967507022;48.8777706953, 2.33978496751
9023;09023 - ITALIENS LAFFITE;1 RUE LAFFITE - 75009 PARIS;75;75009;PARIS;48.871815737396304;2.337201547845077;48.8718157374, 2.33720154785
9015;09015 - LAMARTINE;43 RUE LAMARTINE - 75009 PARIS;75;75009;PARIS;48.87662212037311;2.339799899316122;48.8766221204, 2.33979989932
9018;09018 - PLACE PIGALLE;05 RUE DUPERRE - 75009 PARIS;75;75009;PARIS;48.88207022703438;2.336679631444242;48.882070227, 2.33667963144
9013;09013 - MAIRIE DU 9EME;20 RUE DE LA GRANGE BATELIERE - 75009 PARIS;75;75009;PARIS;48.87326713758289;2.340753448052758;48.8732671376, 2.34075344805
10015;10015 - RECOLLETS;46 RUE LUCIE SAMPAIX - 75010 PARIS;75;75010;PARIS;48.874112916506824;2.362498528696257;48.8741129165, 2.3624985287
10036;10036 - AQUEDUC;80 RUE DE L'AQUEDUC - 75010 PARIS;75;75010;PARIS;48.88384326568884;2.367110644031659;48.8838432657, 2.36711064403
10012;10012 - VINAIGRIERS;58 RUE DES VINAIGRIERS - 75010 PARIS;75;75010;PARIS;48.873267841170026;2.359323613430623;48.8732678412, 2.35932361343
906;00906 - GARE DE L'EST;GARDE DE L'EST-PARVIS GARE DE L'EST - 75010 PARIS;75;75010;PARIS;48.876419813641114;2.358630064544601;48.8764198136, 2.35863006454
10010;10010 - JACQUES BONSERGENT;FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS;75;75010;PARIS;48.87099998982137;2.361141436574885;48.8709999898, 2.36114143657
10161;10161 - GARE DE L'EST;FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS;75;75010;PARIS;48.875670112481366;2.359509937592322;48.8756701125, 2.35950993759
10002;10002 - STRASBOURG;3 BD STRASBOURG - 75010 PARIS;75;75010;PARIS;48.86967912445944;2.354327697377583;48.8696791245, 2.35432769738
10023;10023 - VERDUN;1 AVENUE DE VERDUN - 75010 PARIS;75;75010;PARIS;48.87615605427147;2.360914908320552;48.8761560543, 2.36091490832
10035;10035 - AUBERVILLIERS;1 BOULEVARD DE LA CHAPELLE - 75010 PARIS;75;75010;PARIS;48.884348151333135;2.364163329874197;48.8843481513, 2.36416332987
10011;10011 - BOURSE DU TRAVAIL;3 RUE DU CHATEAU D'EAU - 75010 PARIS;75;75010;PARIS;48.86909174869475;2.362261761814593;48.8690917487, 2.36226176181
10003;10003 - HAUTEVILLE;1 RUE D'HAUTEVILLE - 75010 PARIS;75;75010;PARIS;48.87077436024043;2.349649636832728;48.8707743602, 2.34964963683
10005;10005 - CONSERVATOIRE;59 RUE DES PETITES ECURIES - 75010 PARIS;75;75010;PARIS;48.87397217237368;2.348388757504776;48.8739721724, 2.3483887575
10028;10028 - GARE DU NORD DENAN;24 RUE DE DUNKERQUE - 75010 PARIS;75;75010;PARIS;48.880370620982944;2.352820057031213;48.880370621, 2.35282005703
11113;11113 - REPUBLIQUE FERRY;FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS;75;75011;PARIS;48.86651607982108;2.369322530407524;48.8665160798, 2.36932253041
11044;11044 - RICHARD LENOIR VOLTAIRE NORD;FACE 104 BOULEVARD RICHARD LENOIR - 75011 PARIS;75;75011;PARIS;48.86343198963591;2.37120861796012;48.8634319896, 2.37120861796
11001;11001 - BASTILLE RICHARD LENOIR;2 BOULEVARD RICHARD LENOIR - 75011 PARIS;75;75011;PARIS;48.85384822621097;2.369701488217501;48.8538482262, 2.36970148822
11109;11109 - REPUBLIQUE PIERRE LEVEE;1 RUE DE LA PIERRE LEVEE - 75011 PARIS;75;75011;PARIS;48.866331347902545;2.371097448471508;48.8663313479, 2.37109744847
11002;11002 - ROQUETTE THIERE;37 RUE DE LA ROQUETTE - 75011 PARIS;75;75011;PARIS;48.85510629540472;2.373424541930557;48.8551062954, 2.37342454193
11016;11016 - PHILIPPE AUGUSTE;5 RUE DU PASSAGE PHILIPPE AUGUSTE - 75011 PARIS;75;75011;PARIS;48.8518182000139;2.393255376309212;48.8518182, 2.39325537631
11112;11112 - CHARONNES VALLES;22 RUE JULES VALLES - 75011 PARIS;75;75011;PARIS;48.854304177811706;2.38488615344003;48.8543041778, 2.38488615344
11018;11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE;87 RUE DE SAINT MAUR - 75011 PARIS;75;75011;PARIS;48.86421167470377;2.378255841512857;48.8642116747, 2.37825584151
12107;12107 - DIDEROT BOURDAN;146 BOULEVARD DIDEROT - 75012 PARIS;75;75012;PARIS;48.847653880984645;2.390238633141864;48.847653881, 2.39023863314
12041;12041 - BOIS DE VINCENNES;AVENUE DAUMESNIL - 75012 PARIS;75;75012;PARIS;48.833654852830335;2.413463576486826;48.8336548528, 2.41346357649
12028;12028 - VIVALDI;42 ALLEE VIVALDI - 75012 PARIS;75;75012;PARIS;48.841923663276546;2.389728979467376;48.8419236633, 2.38972897947
12018;12018 - SAINT MANDE - FAVRE;5 AVENUE SAINT MANDE - 75012 PARIS;75;75012;PARIS;48.8456092496701;2.395932627208539;48.8456092497, 2.39593262721
12014;12014 - NATION;16 PLACE DE LA NATION SUR TPC - 75012 PARIS;75;75012;PARIS;48.847301800009085;2.39552056485834;48.8473018, 2.39552056486
12122;12122 - POLYGONE;AVENUE DU POLYGONE - 75012 PARIS;75;75012;PARIS;48.83544491617421;2.431421081436563;48.8354449162, 2.43142108144
12125;12125 - PYRAMIDE ENTRÉE PARC FLORAL;PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS;75;75012;PARIS;48.837061492855675;2.440446664251129;48.8370614929, 2.44044666425
12029;12029 - DUGOMMIER;FACE 4 BOULEVARD DE REUILLY - 75012 PARIS;75;75012;PARIS;48.83884902339515;2.389724508120191;48.8388490234, 2.38972450812
12016;12016 - PICPUS;43 AVENUE DE SAINT MANDE - 75012 PARIS;75;75012;PARIS;48.845128293794325;2.401400707666872;48.8451282938, 2.40140070767
12119;12119 - DOM PÉRIGNON GRAVELLE;ROUTE DOM PERIGNON - 75012 PARIS;75;75012;PARIS;48.82558443109317;2.409830941796777;48.8255844311, 2.4098309418
12011;12011 - CHARENTON;160 RUE CHARENTON - 75012 PARIS;75;75012;PARIS;48.84486731955409;2.382578935054453;48.8448673196, 2.38257893505
13050;13050 - QUAI PANHARD ET LEVASSOR;23 QUAI PANHARD ET LEVASSOR - 75013 PARIS;75;75013;PARIS;48.828369893809565;2.384440354604646;48.8283698938, 2.3844403546
13106;13106 - BOBILLOT MERY;17 RUE BOBILLOT - 75013 PARIS;75;75013;PARIS;48.82987537265954;2.35424653463425;48.8298753727, 2.35424653463
13042;13042 - NATIONALE BACH;150 RUE NATIONALE - 75013 PARIS;75;75013;PARIS;48.830957464145705;2.364107053254628;48.8309574641, 2.36410705325
903;00903 - QUAI MAURIAC  / PONT DE BERCY;FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY - 75013 PARIS;75;75013;PARIS;48.8371336894515;2.37434055460561;48.8371336895, 2.37434055461
13024;13024 - BOBILLOT TOLBIAC;81 RUE BOBILLOT - 75013 PARIS;75;75013;PARIS;48.82552586188404;2.350205084974572;48.8255258619, 2.35020508497
13043;13043 - DUNOIS CLISSON;55 RUE DUNOIS - 75013 PARIS;75;75013;PARIS;48.832272458639544;2.367415866750153;48.8322724586, 2.36741586675
13033;13033 - PORTE D'ITALIE;15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS;75;75013;PARIS;48.817312300431965;2.360218480943566;48.8173123004, 2.36021848094
13052;13052 - TOLBIAC LERREDE;2 RUE LEREDDE - 75013 PARIS;75;75013;PARIS;48.828974744329585;2.374332000856194;48.8289747443, 2.37433200086
13006;13006 - SAINT MARCEL JEANNE D'ARC;02 RUE DUMERIL - 75013 PARIS;75;75013;PARIS;48.83815160808658;2.357108449556404;48.8381516081, 2.35710844956
13029;13029 - ITALIE;30 AVENUE D'ITALIE - 75013 PARIS;75;75013;PARIS;48.82903204071324;2.356183369179921;48.8290320407, 2.35618336918
13015;13015 - WEISS;2 RUE LOUIS WEISS - 75013 PARIS;75;75013;PARIS;48.832570718038;2.371231986681921;48.832570718, 2.37123198668
13110;13110 - MOULIN DE LA POINTE;66 RUE DU MOULIN DE LA POINTE - 75013 PARIS;75;75013;PARIS;48.821039286989794;2.356345144172923;48.821039287, 2.35634514417
14011;14011 - ALESIA SARRETTE;6 RUE SARRETTE - 75014 PARIS;75;75014;PARIS;48.827525292006904;2.331729378994153;48.827525292, 2.33172937899
14107;14107 - PORTE DE MONTROUGE 2;2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS;75;75014;PARIS;48.82341630050286;2.322936857107952;48.8234163005, 2.32293685711
14037;14037 - JEAN MOULIN;56 AVENUE JEAN MOULIN - 75014 PARIS;75;75014;PARIS;48.82570981702807;2.321849987344236;48.825709817, 2.32184998734
14004;14004 - PORT ROYAL COCHIN;111 BD PORT ROYAL - 75014 PARIS;75;75014;PARIS;48.838431825491696;2.340794666870659;48.8384318255, 2.34079466687
14006;14006 - SAINT JACQUES TOMBE ISSOIRE;46 BOULEVARD SAINT JACQUES - 75014 PARIS;75;75014;PARIS;48.833190318752514;2.336933391248149;48.8331903188, 2.33693339125
14017;14017 - JOURDAN TOMBE ISSOIRE;160 RUE TOMBE ISSOIRE - 75014 PARIS;75;75014;PARIS;48.822782442043376;2.330537540381845;48.822782442, 2.33053754038
14015;14015 - CITE UNIVERSITAIRE;FACE 15 BOULEVARD JOURDAN - 75014 PARIS;75;75014;PARIS;48.820150107758145;2.339926428187734;48.8201501078, 2.33992642819
15111;15111 - SERRES;48 RUE OLIVIER DE SERRES - 75015 PARIS;75;75015;PARIS;48.834658862792736;2.295789480315903;48.8346588628, 2.29578948032
15118;15118 - PLACE BIENVENUE;11 RUE DE L'ARRIVEE - 75015 PARIS;75;75015;PARIS;48.84319882807092;2.322257377279243;48.8431988281, 2.32225737728
15053;15053 - LECOURBE;250 RUE LECOURBE - 75015 PARIS;75;75015;PARIS;48.83922209776229;2.291540507948998;48.8392220978, 2.29154050795
15115;15115 - VAUGIRARD;25-31 BOULEVARD DE VAUGIRARD - 75015 PARIS;75;75015;PARIS;48.84132525980798;2.318291551592712;48.8413252598, 2.31829155159
15070;15070 - BLANC;88 RUE BALARD - 75015 PARIS;75;75015;PARIS;48.83863387153602;2.278274193061826;48.8386338715, 2.27827419306
15105;15105 - SUFFREN FÉDÉRATION;84 RUE DE LA FEDERATION - 75015 PARIS;75;75015;PARIS;48.85276674352813;2.297876431467921;48.8527667435, 2.29787643147
15069;15069 - BOUCICAUT FAURE;41 AVENUE FELIX FAURE - 75015 PARIS;75;75015;PARIS;48.841249336041045;2.288386600849503;48.841249336, 2.28838660085
15013;15013 - LECOURBE VOLONTAIRE;DEV 1 RUE DES VOLONTAIRES - 75015 PARIS;75;75015;PARIS;48.843542735006295;2.306558615574665;48.843542735, 2.30655861557
15122;15122 - PLACE CHARLES VALLIN;PLACE CHARLES VALLIN - 75015 PARIS;75;75015;PARIS;48.835524753591024;2.302621940941139;48.8355247536, 2.30262194094
15043;15043 - BRANCION;122 RUE BRANCION - 75015 PARIS;75;75015;PARIS;48.8290542164508;2.301417436043831;48.8290542165, 2.30141743604
15002;15002 - BOURDELLE;26 AVENUE DU MAINE - 75015 PARIS;75;75015;PARIS;48.84308531746595;2.320263946784738;48.8430853175, 2.32026394678
15003;15003 - GARE DE MONTPARNASSE;TP DU 1-13 BOULEVARD DE VAUGIRARD - 75015 PARIS;75;75015;PARIS;48.84180717987971;2.319510026901171;48.8418071799, 2.3195100269
15018;15018 - ALLERAY;85 RUE DUTOT - 75015 PARIS;75;75015;PARIS;48.83657566425033;2.306874517122675;48.8365756643, 2.30687451712
15055;15055 - VASCO DE GAMA;44 RUE VASCO DE GAMA - 75015 PARIS;75;75015;PARIS;48.836709496490144;2.283692380806422;48.8367094965, 2.28369238081
16027;16027 - JASMIN;79 AV MOZART- 75016 PARIS;75;75016;PARIS;48.85286124871689;2.268483570651513;48.8528612487, 2.26848357065
18101;18101 - CHAMPIONNET;32 RUE CHAMPIONNET - 75018 PARIS;75;75018;PARIS;48.895470370399146;2.349865450921441;48.8954703704, 2.34986545092
18006;18006 - MARCHE ST-PIERRE;PLACE SAINT PIERRE - 75018 PARIS;75;75018;PARIS;48.88469160640549;2.344139285947184;48.8846916064, 2.34413928595
18122;18122 - BINET;5 RUE BINET - 75018 PARIS;75;75018;PARIS;48.899268863316706;2.342963477309899;48.8992688633, 2.34296347731
18038;18038 - ROND POINT DE LA CHAPELLE;70 RUE DE LA CHAPELLE - 75018 PARIS;75;75018;PARIS;48.89521990468008;2.360097619095422;48.8952199047, 2.3600976191
18031;18031 - ALBERT KAHN;67 RUE CHAMPIONNET - 75018 PARIS;75;75018;PARIS;48.8957969797804;2.345585584134864;48.8957969798, 2.34558558413
18015;18015 - CUSTINE;23 RUE CUSTINE - 75018 PARIS;75;75018;PARIS;48.88861971645056;2.34701133583386;48.8886197165, 2.34701133583
18035;18035 - PORTE MONTMARTRE;FACE 66 RUE RENE BINET - 75018 PARIS;75;75018;PARIS;48.89913599014183;2.336893453557286;48.8991359901, 2.33689345356
18039;18039 - EOLE;41 RUE D'AUBERVILLIERS - 75018 PARIS;75;75018;PARIS;48.88702120343877;2.366886248240863;48.8870212034, 2.36688624824
18112;18112 - HÔPITAL BICHAT;2 RUE ARTHUR RANC - 75018 PARIS;75;75018;PARIS;48.89801434321367;2.333653376162832;48.8980143432, 2.33365337616
18049;18049 - PTE D'AUBERVILLIERS;3-5 BOULEVARD NEY - 75018 PARIS;75;75018;PARIS;48.8984521733198;2.36960946333546;48.8984521733, 2.36960946334
19019;19019 - PETIT HONNEGER;124 RUE PETIT - 75019 PARIS;75;75019;PARIS;48.886389634924626;2.393637514433606;48.8863896349, 2.39363751443
19125;19125 - LEDIT DE NANTES;PLACE LEDIT DE NANTES - 75019 PARIS;75;75019;PARIS;48.8887900267753;2.378500156138491;48.8887900268, 2.37850015614
19025;19025 - BOTZARIS;FACE 80 RUE BOTZARIS - 75019 PARIS;75;75019;PARIS;48.8795614522371;2.38896041078391;48.8795614522, 2.38896041078
19029;19029 - SEINE FLANDRE;51 QUAI DE LA SEINE - 75019 PARIS;75;75019;PARIS;48.88679881177337;2.374719516795626;48.8867988118, 2.3747195168
19046;19046 - PORTE DE PANTIN;3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS;75;75019;PARIS;48.8890400680668;2.39528946179638;48.8890400681, 2.3952894618
19013;19013 - LAUMIERE;8 & 1 RUE PETIT - 75019 PARIS;75;75019;PARIS;48.8845807406891;2.38012665025372;48.8845807407, 2.38012665025
19037;19037 - PORTE DES LILAS;304 RUE DE BELLEVILLE - 75019 PARIS;75;75019;PARIS;48.87660391892763;2.404769691129476;48.8766039189, 2.40476969113
19120;19120 - ALOUETTES;20 RUE CARDUCCI - 75019 PARIS;75;75019;PARIS;48.87751625686576;2.386099720372164;48.8775162569, 2.38609972037
20110;20110 - PORTE DES LILAS;FACE 241 AVENUE GAMBETTA - 75020 PARIS;75;75020;PARIS;48.87541242186098;2.4059603311549;48.8754124219, 2.40596033115
20032;20032 - AMANDIERS;55 RUE DES CENDRIERS - 75020 PARIS;75;75020;PARIS;48.86629510600211;2.389350412433471;48.866295106, 2.38935041243
20008;20008 - MARAICHERS;73 RUE DES PYRENEES - 75020 PARIS;75;75020;PARIS;48.853246898211985;2.405871044529538;48.8532468982, 2.40587104453
20116;20116 - HAIES REUNION;53 RUE DES HAIES - 75020 PARIS;75;75020;PARIS;48.85386896766491;2.402426162238911;48.8538689677, 2.40242616224
20039;20039 - COURONNES;44 BOULEVARD DE BELLEVILLE - 75020 PARIS;75;75020;PARIS;48.868940642855314;2.381282601102786;48.8689406429, 2.3812826011
20029;20029 - PORTE DES LILAS;57 RUE DES FRERES FLAVIEN - 75020 PARIS;75;75020;PARIS;48.87809927643587;2.411046298532085;48.8780992764, 2.41104629853
20107;20107 - STADE MARYSE HILSZ;26 RUE MARYSE HILSZ - 75020 PARIS;75;75020;PARIS;48.851285276158144;2.412733641628248;48.8512852762, 2.41273364163
20037;20037 - SAINT FARGEAU;177 AVENUE GAMBETTA - 75020 PARIS;75;75020;PARIS;48.871265918355746;2.403950752208758;48.8712659184, 2.40395075221
1116;01116 - OPÉRA PYRAMIDES;4 RUE DE VENTADOUR - 75001 PARIS;75;75001;PARIS;48.866810653323;2.334388448251871;48.8668106533, 2.33438844825
1006;01006 - GRANDE TRUANDERIE;2-4 rue DE LA GRANDE TRUANDERIE 75001 PARIS;75;75001;PARIS;48.86263180415945;2.349732144830979;48.8626318042, 2.34973214483
1019;01019 - SAINT HONORE VENDOME;237 RUE SAINT HONORE - 75001 PARIS;75;75001;PARIS;48.866698008473534;2.328288185716643;48.8666980085, 2.32828818572
2012;02012 - QUATRE SEPTEMBRE;10 RUE DE CHOISEUL - 75002 PARIS;75;75002;PARIS;48.869969733968915;2.3360394555421;48.869969734, 2.33603945554
2009;02009 - BOURSE;1 RUE DES FILLES SAINT THOMAS - 75002 PARIS;75;75002;PARIS;48.86885168937216;2.339731401086941;48.8688516894, 2.33973140109
2011;02011 - BIBLIOTHEQUE NATIONALE;71 RUE DE RICHELIEU - 75002 PARIS;75;75002;PARIS;48.86829988920071;2.338089782278504;48.8682998892, 2.33808978228
2001;02001 - SEBASTOPOL-GRENATA;12 RUE GRENETA - 75002 PARIS;75;75002;PARIS;48.86524062169503;2.351669873689939;48.8652406217, 2.35166987369
2013;02013 - RICHELIEU DROUOT;20 RUE FAVART - 75002 PARIS;75;75002;PARIS;48.87144635392104;2.338290105850787;48.8714463539, 2.33829010585
2021;02021 - CLERY;4 RUE DE CLERY - 75002 PARIS;75;75002;PARIS;48.867467441464115;2.344526615114217;48.8674674415, 2.34452661511
2014;02014 - SAINT AUGUSTIN;1  3 RUE DAUNOU - 75002 PARIS;75;75002;PARIS;48.8691131525953;2.3325151052685;48.8691131526, 2.33251510527
3003;03003 - TURENNE BRETAGNE;4 RUE DES FILLES DU CALVAIRE - 75003 PARIS;75;75003;PARIS;48.86213223497159;2.364951386893752;48.862132235, 2.36495138689
3012;03012 - GAITE LYRIQUE;FACE 8 RUE SALOMON DE CAUS - 75003 PARIS;75;75003;PARIS;48.86749798940664;2.353660816249226;48.8674979894, 2.35366081625
4012;04012 - ECOUFFES RIVOLI;2 RUE TIRON - 75004 PARIS;75;75004;PARIS;48.85579663740384;2.357907882135172;48.8557966374, 2.35790788214
4009;04009 - VILLAGE SAINT PAUL;6 RUE SAINT PAUL - 75004 PARIS;75;75004;PARIS;48.852725972189546;2.360878343431665;48.8527259722, 2.36087834343
4105;04105 - MORLAND;17 BOULEVARD DU MORLAND - 75004 PARIS;75;75004;PARIS;48.84996003527753;2.363239868721318;48.8499600353, 2.36323986872
4001;04001 - NOTRE DAME;10 RUE D'ARCOLE - 75004 PARIS;75;75004;PARIS;48.85398414441304;2.349380045291025;48.8539841444, 2.34938004529
4006;04006 - BASSIN DE L'ARSENAL;FACE 1 BOULEVARD BOURBON - 75004 PARIS;75;75004;PARIS;48.847725125668795;2.365939153127159;48.8477251257, 2.36593915313
5005;05005 - SAINT JACQUES GAY LUSSAC;27 RUE GAY LUSSAC - 75005 PARIS;75;75005;PARIS;48.844730256132095;2.341923944866407;48.8447302561, 2.34192394487
5013;05013 - ULM ERASME;13 RUE ERASME - 75005 PARIS;75;75005;PARIS;48.8425479496716;2.344596649931604;48.8425479497, 2.34459664993
5026;05026 - MOUFFETARD SAINT MEDARD;3 RUE PASCAL - 75005 PARIS;75;75005;PARIS;48.83899382454321;2.34993205295774;48.8389938245, 2.34993205296
5010;05010 - SAINT MICHEL HENRI BARBUSSE;1 RUE HENRI BARBUSSE - 75005 PARIS;75;75005;PARIS;48.84375698130157;2.339306721981416;48.8437569813, 2.33930672198
5015;05015 - MOUFFETARD EPEE DE BOIS;12 RUE DE L'EPEE DE BOIS - 75005 PARIS;75;75005;PARIS;48.841507637390066;2.349983047029793;48.8415076374, 2.34998304703
5004;05004 - SAINT JACQUES VAL DE GRACE;272 RUE SAINT JACQUES - 75005 PARIS;75;75005;PARIS;48.84186595652607;2.341202026662388;48.8418659565, 2.34120202666
5009;05009 - SQUARE VIVIANI;6 RUE DU FOUARRE - 75005 PARIS;75;75005;PARIS;48.85165117936709;2.347463334519655;48.8516511794, 2.34746333452
5105;05105 - GEOFFROY SAINT HILAIRE;8 RUE GEOFFROY SAINT HILAIRE - 75005 PARIS;75;75005;PARIS;48.83907826424974;2.356877340669728;48.8390782642, 2.35687734067
5012;05012 - ULM - LHOMOND;20 RUE DE L'ESTRAPADE - 75005 PARIS;75;75005;PARIS;48.845143494008845;2.345412681213507;48.845143494, 2.34541268121
5016;05016 - CONTRESCARPE-THOUIN;1 RUE THOUIN - 75005 PARIS;75;75005;PARIS;48.84506225637803;2.349497789857777;48.8450622564, 2.34949778986
6010;06010 - MONTPARNASSE CHEVREUSE;5 RUE DE CHEVREUSE - 75006 PARIS;75;75006;PARIS;48.841739161230905;2.331552216736739;48.8417391612, 2.33155221674
6016;06016 - DANTON;11 RUE DANTON - 75006 PARIS;75;75006;PARIS;48.85239300931143;2.341442522468474;48.8523930093, 2.34144252247
7007;07007 - MUSÉE D'ORSAY;62 RUE DE LILLE - 75007 PARIS;75;75007;PARIS;48.85971010443503;2.325809024625026;48.8597101044, 2.32580902463
7022;07022 - PONT DE L'ALMA;3 AVENUE BOSQUET - 75007 PARIS;75;75007;PARIS;48.86164049957625;2.302250344175951;48.8616404996, 2.30225034418
7019;07019 - ECOLE MILITAIRE;85 AVENUE BOSQUET - 75007 PARIS;75;75007;PARIS;48.85495116800671;2.305478634195716;48.854951168, 2.3054786342
7010;07010 - INVALIDES;FACE 3 RUE DE CONSTANTINE - 75007 PARIS;75;75007;PARIS;48.860769957997334;2.314838279495265;48.860769958, 2.3148382795
8549;08549 - PLACE DUNANT;39 AVENUE GEORGE V - 75008 PARIS;75;75008;PARIS;48.87040913507474;2.301123191744092;48.8704091351, 2.30112319174
8047;08047 - GEORGE V;28 AVENUE GEORGE V - 75008 PARIS;75;75008;PARIS;48.868165940558264;2.301274609316824;48.8681659406, 2.30127460932
8026;08026 - MESSINE;2 AVENUE MESSINE - 75008 PARIS;75;75008;PARIS;48.87545720024482;2.315465494584916;48.8754572002, 2.31546549458
8033;08033 - SAINT PHILIPPE DU ROULE;1 RUE DU CDT RIVIERE - 75008 PARIS;75;75008;PARIS;48.872787680846464;2.309722588932229;48.8727876808, 2.30972258893
8052;08052 - WASHINGTON;2 RUE BALZAC - 75008 PARIS;75;75008;PARIS;48.87288299097443;2.299972932642669;48.872882991, 2.29997293264
8004;08004 - MALESHERBES PASQUIER;FACE 4 BD MALESHERBES - 75008 PARIS;75;75008;PARIS;48.87042188343355;2.323288994791708;48.8704218834, 2.32328899479
8046;08046 - ALMA MARCEAU;2 Avenue MARCEAU - 75008 PARIS;75;75008;PARIS;48.865194405295554;2.300249545157282;48.8651944053, 2.30024954516
8040;08040 - CHAMPS ELYSEES CHARRON;65 RUE PIERRE CHARRON - 75008 PARIS;75;75008;PARIS;48.87007033911426;2.304315446715835;48.8700703391, 2.30431544672
8050;08050 - BOETIE PONTHIEU;116 RUE DE LA BOETIE - 75008 PARIS;75;75008;PARIS;48.871512741519155;2.307487564419454;48.8715127415, 2.30748756442
8035;08035 - NARVICK;54 RUE DE LA BIENFAISANCE - 75008 PARIS;75;75008;PARIS;48.87659994083545;2.31316505435543;48.8765999408, 2.31316505436
8037;08037 - MALSHERBES MONCEAU;75 RUE DE MONCEAU - 75008 PARIS;75;75008;PARIS;48.87960645718048;2.314553524187054;48.8796064572, 2.31455352419
9104;9104 - CAUMARTIN PROVENCE;115 rue de provence - 75009 PARIS;75;75009;PARIS;48.874179024030234;2.327778690118609;48.874179024, 2.32777869012
9029;09029 - TRINITE;62 RUE SAINT LAZARE - 75009 PARIS;75;75009;PARIS;48.87685932729332;2.332762380011633;48.8768593273, 2.33276238001
9002;09002 - MAUBEUGE CONDORCET;19 RUE D'ABBEVILLE - 75009 PARIS;75;75009;PARIS;48.879223370628495;2.349147493536092;48.8792233706, 2.34914749354
9108;09108 - ROCHECHOUART MAUBEUGE;25 RUE DE ROCHECHOUART - 75009 PARIS;75;75009;PARIS;48.87789001497427;2.344785602987212;48.877890015, 2.34478560299
9026;09026 - BRUYERE PIGALLE;28 RUE J.B.PIGALLE - 75009 PARIS;75;75009;PARIS;48.87939826447722;2.333709173337285;48.8793982645, 2.33370917334
9022;09022 - LAFITTE ROSSINI;19 RUE ROSSINI - 75009 PARIS;75;75009;PARIS;48.87334627510507;2.337980867701675;48.8733462751, 2.3379808677
9001;09001 - POISSONNIERE;5 RUE DE BELLEFOND - 75009 PARIS;75;75009;PARIS;48.877501465298494;2.348569373385955;48.8775014653, 2.34856937339
9031;09031 - PROVENCE;69 RUE DE PROVENCE - 75009 PARIS;75;75009;PARIS;48.87428447542072;2.332976511564311;48.8742844754, 2.33297651156
9111;09111 - LA FAYETTE PROVENCE;28 RUE DE LA VICTOIRE - 75009 PARIS;75;75009;PARIS;48.87514373494672;2.338118505144376;48.8751437349, 2.33811850514
9038;09038 - SQUARE BERLIOZ;50 BIS RUE DOUAI - 75009 PARIS;75;75009;PARIS;48.88320784122797;2.330849949028507;48.8832078412, 2.33084994903
10008;10008 - CITE RIVERIN;12 RUE CITE RIVERIN / ANGLE RUE DU CHATEAU D'EAU - 75010 PARIS;75;75010;PARIS;48.8707649818776;2.35872446227434;48.8707649819, 2.35872446227
10029;10029 - PLACE DE ROUBAIX;39 RUE DE DUNKERQUE - 75010 PARIS;75;75010;PARIS;48.88072668576597;2.351464333201903;48.8807266858, 2.3514643332
10024;10024 - BUISSON SAINT LOUIS;2 RUE DU BUISSON SAINT LOUIS - 75010 PARIS;75;75010;PARIS;48.87182588992616;2.372203224856393;48.8718258899, 2.37220322486
10009;10009 - HITTORFF;FACE 14 RUE HITTORFF - 75010 PARIS;75;75010;PARIS;48.87208360886937;2.35766368561921;48.8720836089, 2.35766368562
